model,allocation,tie_rule,score,clip,source_group,N,B,A,E,risk,retention,risk_pass,coverage_pass,joint_pass,zero_retained,count_lower_bound
PraNet,half_per_clip,identity,entropy,case6_3,case6,1680,1668,1648,1642,0.9963592233009708,0.9809523809523809,False,True,False,False,0.9927184466019418
PraNet,half_per_clip,identity,entropy,case71_1,case71,1024,418,823,360,0.4374240583232078,0.8037109375,False,True,False,False,0.26366950182260024
PraNet,half_per_clip,identity,entropy,case71_5,case71,1808,56,1806,56,0.031007751937984496,0.9988938053097345,True,True,True,False,0.029900332225913623
PraNet,half_per_clip,identity,entropy,case72_3,case72,832,0,832,0,0.0,1.0,True,True,True,False,0.0
PraNet,half_per_clip,identity,entropy,case74_1,case74,1256,617,1143,602,0.5266841644794401,0.910031847133758,False,True,False,False,0.4409448818897638
PraNet,half_per_clip,identity,entropy,case75_1,case75,1200,256,1177,240,0.20390824129141885,0.9808333333333333,False,True,False,False,0.1979609175870858
PraNet,half_per_clip,identity,entropy,case7_2,case7,1048,58,1027,56,0.054527750730282376,0.9799618320610687,True,True,True,False,0.03602726387536514
PraNet,half_per_clip,identity,entropy,case80_2,case80,1200,11,1185,8,0.006751054852320675,0.9875,True,True,True,False,0.0
PraNet,half_per_clip,identity,entropy,case80_4,case80,1200,0,1197,0,0.0,0.9975,True,True,True,False,0.0
PraNet,half_per_clip,identity,entropy,case80_6,case80,1200,0,1185,0,0.0,0.9875,True,True,True,False,0.0
PraNet,half_per_clip,identity,entropy,case80_8,case80,1160,6,1159,6,0.005176876617773943,0.9991379310344828,True,True,True,False,0.004314063848144953
PraNet,half_per_clip,identity,entropy,case81_2,case81,2192,62,2181,62,0.028427326914259515,0.9949817518248175,True,True,True,False,0.023383768913342505
PraNet,half_per_clip,identity,entropy,case83_3,case83,1072,0,1072,0,0.0,1.0,True,True,True,False,0.0
PraNet,half_per_clip,identity,entropy,case85_7,case85,1200,547,923,524,0.5677139761646804,0.7691666666666667,False,True,False,False,0.29252437703141926
PraNet,half_per_clip,identity,entropy,case86_1,case86,1200,170,1188,166,0.13973063973063973,0.99,True,True,True,False,0.132996632996633
PraNet,half_per_clip,identity,entropy,case89,case89,1192,112,1063,102,0.09595484477892756,0.8917785234899329,True,True,True,False,0.0
PraNet,half_per_clip,identity,entropy,case8_2,case8,1128,0,1058,0,0.0,0.9379432624113475,True,True,True,False,0.0
PraNet,half_per_clip,identity,entropy,case90_1,case90,1200,42,1103,29,0.02629193109700816,0.9191666666666667,True,True,True,False,0.0
PraNet,half_per_clip,identity,entropy,case91_1,case91,1200,831,1137,810,0.712401055408971,0.9475,False,True,False,False,0.6754617414248021
PraNet,half_per_clip,identity,entropy,case91_3,case91,1200,1148,1162,1111,0.9561101549053356,0.9683333333333334,False,True,False,False,0.955249569707401
PraNet,half_per_clip,identity,entropy,case91_5,case91,1200,401,751,231,0.30758988015978694,0.6258333333333334,False,True,False,False,0.0
PraNet,half_per_clip,identity,entropy,case91_7,case91,1872,216,1807,196,0.10846707249584947,0.9652777777777778,True,True,True,False,0.0835639180962922
PraNet,half_per_clip,identity,entropy,case93_2,case93,1880,196,1732,183,0.1056581986143187,0.9212765957446809,True,True,True,False,0.02771362586605081
PraNet,half_per_clip,identity,entropy,case95_1,case95,2072,607,1772,499,0.2816027088036117,0.8552123552123552,False,True,False,False,0.17325056433408578
PraNet,half_per_clip,identity,entropy,case95_3,case95,1200,1200,1200,1200,1.0,1.0,False,True,False,False,1.0
PraNet,half_per_clip,identity,entropy,case96_1,case96,920,629,888,619,0.6970720720720721,0.9652173913043478,False,True,False,False,0.6722972972972973
PraNet,half_per_clip,identity,entropy,case97_1,case97,1200,1050,966,962,0.9958592132505176,0.805,False,True,False,False,0.84472049689441
PraNet,half_per_clip,identity,entropy,case97_3,case97,1016,454,748,409,0.5467914438502673,0.7362204724409449,False,True,False,False,0.24866310160427807
PraNet,half_per_clip,identity,negative_area_fraction,case10_1,case10,1704,810,1704,810,0.4753521126760563,1.0,False,True,False,False,0.4753521126760563
PraNet,half_per_clip,identity,negative_area_fraction,case11,case11,904,50,904,50,0.05530973451327434,1.0,True,True,True,False,0.05530973451327434
PraNet,half_per_clip,identity,negative_area_fraction,case12_2,case12,1984,491,1984,491,0.2474798387096774,1.0,False,True,False,False,0.2474798387096774
PraNet,half_per_clip,identity,negative_area_fraction,case13_1,case13,784,107,784,107,0.1364795918367347,1.0,True,True,True,False,0.1364795918367347
PraNet,half_per_clip,identity,negative_area_fraction,case13_3,case13,1408,17,1408,17,0.012073863636363636,1.0,True,True,True,False,0.012073863636363636
PraNet,half_per_clip,identity,negative_area_fraction,case14_2,case14,1200,1194,1200,1194,0.995,1.0,False,True,False,False,0.995
PraNet,half_per_clip,identity,negative_area_fraction,case14_4,case14,1160,1121,1160,1121,0.9663793103448276,1.0,False,True,False,False,0.9663793103448276
PraNet,half_per_clip,identity,negative_area_fraction,case14_6,case14,1600,1578,807,785,0.9727385377942999,0.504375,False,True,False,False,0.9727385377942999
PraNet,half_per_clip,identity,negative_area_fraction,case1_2,case1,1728,3,1725,0,0.0,0.9982638888888888,True,True,True,False,0.0
PraNet,half_per_clip,identity,negative_area_fraction,case20_7,case20,1360,474,993,107,0.10775427995971802,0.7301470588235294,True,True,True,False,0.10775427995971802
PraNet,half_per_clip,identity,negative_area_fraction,case20_9,case20,1200,300,938,38,0.04051172707889126,0.7816666666666666,True,True,True,False,0.04051172707889126
PraNet,half_per_clip,identity,negative_area_fraction,case24_1,case24,1200,172,1165,137,0.11759656652360514,0.9708333333333333,True,True,True,False,0.11759656652360514
PraNet,half_per_clip,identity,negative_area_fraction,case24_3,case24,1216,0,1216,0,0.0,1.0,True,True,True,False,0.0
PraNet,half_per_clip,identity,negative_area_fraction,case24_5,case24,1200,49,1177,26,0.022090059473237042,0.9808333333333333,True,True,True,False,0.022090059473237042
PraNet,half_per_clip,identity,negative_area_fraction,case25_2,case25,1088,77,1042,31,0.029750479846449136,0.9577205882352942,True,True,True,False,0.029750479846449136
PraNet,half_per_clip,identity,negative_area_fraction,case29_1,case29,1712,260,1518,66,0.043478260869565216,0.8866822429906542,True,True,True,False,0.043478260869565216
PraNet,half_per_clip,identity,negative_area_fraction,case2_3,case2,1200,0,1200,0,0.0,1.0,True,True,True,False,0.0
PraNet,half_per_clip,identity,negative_area_fraction,case2_6,case2,792,0,792,0,0.0,1.0,True,True,True,False,0.0
PraNet,half_per_clip,identity,negative_area_fraction,case2_9,case2,896,0,896,0,0.0,1.0,True,True,True,False,0.0
PraNet,half_per_clip,identity,negative_area_fraction,case31,case31,1464,50,1456,42,0.028846153846153848,0.994535519125683,True,True,True,False,0.028846153846153848
PraNet,half_per_clip,identity,negative_area_fraction,case32_2,case32,800,6,800,6,0.0075,1.0,True,True,True,False,0.0075
PraNet,half_per_clip,identity,negative_area_fraction,case32_4,case32,1480,280,1310,110,0.08396946564885496,0.8851351351351351,True,True,True,False,0.08396946564885496
PraNet,half_per_clip,identity,negative_area_fraction,case32_6,case32,1368,16,1359,7,0.0051508462104488595,0.993421052631579,True,True,True,False,0.0051508462104488595
PraNet,half_per_clip,identity,negative_area_fraction,case34_2,case34,992,19,989,16,0.016177957532861477,0.9969758064516129,True,True,True,False,0.016177957532861477
PraNet,half_per_clip,identity,negative_area_fraction,case35_2,case35,720,0,720,0,0.0,1.0,True,True,True,False,0.0
PraNet,half_per_clip,identity,negative_area_fraction,case35_8,case35,928,141,901,114,0.12652608213096558,0.9709051724137931,True,True,True,False,0.12652608213096558
PraNet,half_per_clip,identity,negative_area_fraction,case36_2,case36,1200,886,665,351,0.5278195488721804,0.5541666666666667,False,True,False,False,0.5278195488721804
PraNet,half_per_clip,identity,negative_area_fraction,case36_4,case36,1024,1002,639,617,0.9655712050078247,0.6240234375,False,True,False,False,0.9655712050078247
PraNet,half_per_clip,identity,negative_area_fraction,case37_2,case37,1272,115,1215,58,0.047736625514403296,0.9551886792452831,True,True,True,False,0.047736625514403296
PraNet,half_per_clip,identity,negative_area_fraction,case38_2,case38,2032,677,1510,155,0.10264900662251655,0.7431102362204725,True,True,True,False,0.10264900662251655
PraNet,half_per_clip,identity,negative_area_fraction,case39_2,case39,2160,363,1950,153,0.07846153846153846,0.9027777777777778,True,True,True,False,0.07846153846153846
PraNet,half_per_clip,identity,negative_area_fraction,case3_1,case3,1584,219,1432,67,0.0467877094972067,0.9040404040404041,True,True,True,False,0.0467877094972067
PraNet,half_per_clip,identity,negative_area_fraction,case40,case40,1272,401,938,67,0.07142857142857142,0.7374213836477987,True,True,True,False,0.07142857142857142
PraNet,half_per_clip,identity,negative_area_fraction,case43,case43,2080,165,1925,10,0.005194805194805195,0.9254807692307693,True,True,True,False,0.005194805194805195
PraNet,half_per_clip,identity,negative_area_fraction,case47_2,case47,1200,65,1155,20,0.017316017316017316,0.9625,True,True,True,False,0.017316017316017316
PraNet,half_per_clip,identity,negative_area_fraction,case47_4,case47,1064,0,1064,0,0.0,1.0,True,True,True,False,0.0
PraNet,half_per_clip,identity,negative_area_fraction,case48,case48,1408,382,1084,58,0.05350553505535055,0.7698863636363636,True,True,True,False,0.05350553505535055
PraNet,half_per_clip,identity,negative_area_fraction,case50_2,case50,1200,9,1198,7,0.005843071786310518,0.9983333333333333,True,True,True,False,0.005843071786310518
PraNet,half_per_clip,identity,negative_area_fraction,case50_4,case50,1896,162,1822,88,0.048298572996706916,0.9609704641350211,True,True,True,False,0.048298572996706916
PraNet,half_per_clip,identity,negative_area_fraction,case51_10,case51,1744,44,1731,31,0.017908723281340265,0.992545871559633,True,True,True,False,0.017908723281340265
PraNet,half_per_clip,identity,negative_area_fraction,case51_3,case51,1680,209,1532,61,0.03981723237597911,0.9119047619047619,True,True,True,False,0.03981723237597911
PraNet,half_per_clip,identity,negative_area_fraction,case51_5,case51,1200,115,1113,28,0.025157232704402517,0.9275,True,True,True,False,0.025157232704402517
PraNet,half_per_clip,identity,negative_area_fraction,case51_7,case51,1072,278,823,29,0.03523693803159174,0.7677238805970149,True,True,True,False,0.03523693803159174
PraNet,half_per_clip,identity,negative_area_fraction,case51_9,case51,1200,263,1131,194,0.17152961980548187,0.9425,False,True,False,False,0.17152961980548187
PraNet,half_per_clip,identity,negative_area_fraction,case54_1,case54,1688,865,900,77,0.08555555555555555,0.533175355450237,True,True,True,False,0.08555555555555555
PraNet,half_per_clip,identity,negative_area_fraction,case56_1,case56,1200,75,1150,25,0.021739130434782608,0.9583333333333334,True,True,True,False,0.021739130434782608
PraNet,half_per_clip,identity,negative_area_fraction,case5_4,case5,1200,18,1191,9,0.007556675062972292,0.9925,True,True,True,False,0.007556675062972292
PraNet,half_per_clip,identity,negative_area_fraction,case60,case60,1168,1043,584,459,0.785958904109589,0.5,False,True,False,False,0.785958904109589
PraNet,half_per_clip,identity,negative_area_fraction,case61_3,case61,1768,71,1720,23,0.013372093023255814,0.9728506787330317,True,True,True,False,0.013372093023255814
PraNet,half_per_clip,identity,negative_area_fraction,case63_3,case63,1384,51,1350,17,0.012592592592592593,0.9754335260115607,True,True,True,False,0.012592592592592593
PraNet,half_per_clip,identity,negative_area_fraction,case66_2,case66,2584,16,2578,10,0.003878975950349108,0.9976780185758514,True,True,True,False,0.003878975950349108
PraNet,half_per_clip,identity,negative_area_fraction,case66_4,case66,1888,0,1888,0,0.0,1.0,True,True,True,False,0.0
PraNet,half_per_clip,identity,negative_area_fraction,case66_6,case66,1072,0,1072,0,0.0,1.0,True,True,True,False,0.0
PraNet,half_per_clip,identity,negative_area_fraction,case66_9,case66,1600,8,1594,2,0.0012547051442910915,0.99625,True,True,True,False,0.0012547051442910915
PraNet,half_per_clip,identity,negative_area_fraction,case68_1,case68,1312,80,1289,57,0.04422032583397983,0.9824695121951219,True,True,True,False,0.04422032583397983
PraNet,half_per_clip,identity,negative_area_fraction,case68_3,case68,1304,208,1187,91,0.07666385846672283,0.9102760736196319,True,True,True,False,0.07666385846672283
PraNet,half_per_clip,identity,negative_area_fraction,case68_5,case68,1200,29,1193,22,0.018440905280804692,0.9941666666666666,True,True,True,False,0.018440905280804692
PraNet,half_per_clip,identity,negative_area_fraction,case68_7,case68,1840,510,1465,135,0.09215017064846416,0.7961956521739131,True,True,True,False,0.09215017064846416
PraNet,half_per_clip,identity,negative_area_fraction,case6_3,case6,1680,1668,840,828,0.9857142857142858,0.5,False,True,False,False,0.9857142857142858
PraNet,half_per_clip,identity,negative_area_fraction,case71_1,case71,1024,418,716,110,0.15363128491620112,0.69921875,False,True,False,False,0.15363128491620112
PraNet,half_per_clip,identity,negative_area_fraction,case71_5,case71,1808,56,1758,6,0.0034129692832764505,0.9723451327433629,True,True,True,False,0.0034129692832764505
PraNet,half_per_clip,identity,negative_area_fraction,case72_3,case72,832,0,832,0,0.0,1.0,True,True,True,False,0.0
PraNet,half_per_clip,identity,negative_area_fraction,case74_1,case74,1256,617,725,86,0.11862068965517242,0.5772292993630573,True,True,True,False,0.11862068965517242
PraNet,half_per_clip,identity,negative_area_fraction,case75_1,case75,1200,256,974,30,0.030800821355236138,0.8116666666666666,True,True,True,False,0.030800821355236138
PraNet,half_per_clip,identity,negative_area_fraction,case7_2,case7,1048,58,998,8,0.008016032064128256,0.9522900763358778,True,True,True,False,0.008016032064128256
PraNet,half_per_clip,identity,negative_area_fraction,case80_2,case80,1200,11,1193,4,0.003352891869237217,0.9941666666666666,True,True,True,False,0.003352891869237217
PraNet,half_per_clip,identity,negative_area_fraction,case80_4,case80,1200,0,1200,0,0.0,1.0,True,True,True,False,0.0
PraNet,half_per_clip,identity,negative_area_fraction,case80_6,case80,1200,0,1200,0,0.0,1.0,True,True,True,False,0.0
PraNet,half_per_clip,identity,negative_area_fraction,case80_8,case80,1160,6,1156,2,0.0017301038062283738,0.996551724137931,True,True,True,False,0.0017301038062283738
PraNet,half_per_clip,identity,negative_area_fraction,case81_2,case81,2192,62,2134,4,0.0018744142455482662,0.9735401459854015,True,True,True,False,0.0018744142455482662
PraNet,half_per_clip,identity,negative_area_fraction,case83_3,case83,1072,0,1072,0,0.0,1.0,True,True,True,False,0.0
PraNet,half_per_clip,identity,negative_area_fraction,case85_7,case85,1200,547,750,97,0.12933333333333333,0.625,True,True,True,False,0.12933333333333333
PraNet,half_per_clip,identity,negative_area_fraction,case86_1,case86,1200,170,1041,11,0.010566762728146013,0.8675,True,True,True,False,0.010566762728146013
PraNet,half_per_clip,identity,negative_area_fraction,case89,case89,1192,112,1170,90,0.07692307692307693,0.9815436241610739,True,True,True,False,0.07692307692307693
PraNet,half_per_clip,identity,negative_area_fraction,case8_2,case8,1128,0,1128,0,0.0,1.0,True,True,True,False,0.0
PraNet,half_per_clip,identity,negative_area_fraction,case90_1,case90,1200,42,1170,12,0.010256410256410256,0.975,True,True,True,False,0.010256410256410256
PraNet,half_per_clip,identity,negative_area_fraction,case91_1,case91,1200,831,600,231,0.385,0.5,False,True,False,False,0.385
PraNet,half_per_clip,identity,negative_area_fraction,case91_3,case91,1200,1148,600,548,0.9133333333333333,0.5,False,True,False,False,0.9133333333333333
PraNet,half_per_clip,identity,negative_area_fraction,case91_5,case91,1200,401,1005,206,0.20497512437810944,0.8375,False,True,False,False,0.20497512437810944
